profession,gender,token,count_topk,doc_freq,mean_attr,weighted_score
journalist,F,works,1,1,0.5766350030899048,0.5766350030899048
journalist,F,millis,1,1,0.5762177109718323,0.5762177109718323
journalist,F,officer,1,1,0.573522686958313,0.573522686958313
journalist,F,returned,1,1,0.5735223293304443,0.5735223293304443
journalist,F,melissaâģļs,1,1,0.5723966471850872,0.5723966471850872
journalist,F,seattle,1,1,0.5628355145454407,0.5628355145454407
journalist,F,lebanon,1,1,0.5623997449874878,0.5623997449874878
journalist,F,role,1,1,0.561892032623291,0.561892032623291
journalist,F,planã¨te,1,1,0.5607263743877411,0.5607263743877411
journalist,F,co-founder,1,1,0.5557890236377716,0.5557890236377716
journalist,F,psychology,1,1,0.5492191016674042,0.5492191016674042
journalist,F,article,1,1,0.5449566841125488,0.5449566841125488
journalist,F,music,1,1,0.5415900945663452,0.5415900945663452
journalist,F,aleppo,1,1,0.5408396385610104,0.5408396385610104
journalist,F,nonprofit,1,1,0.5374846458435059,0.5374846458435059
journalist,F,italian,1,1,0.5372799634933472,0.5372799634933472
journalist,F,chefs?âģŀ,1,1,0.5369610171765089,0.5369610171765089
journalist,F,camera,1,1,0.5356751680374146,0.5356751680374146
journalist,F,worth,1,1,0.5355173647403717,0.5355173647403717
journalist,F,justice,1,1,0.5302243679761887,0.5302243679761887
journalist,F,wrestlers,1,1,0.5300175547599792,0.5300175547599792
journalist,F,co-produced,1,1,0.5294425003230572,0.5294425003230572
journalist,F,leadership,1,1,0.5284547805786133,0.5284547805786133
journalist,F,monitor,1,1,0.5255696689710021,0.5255696689710021
journalist,F,refugees,1,1,0.5203582346439362,0.5203582346439362
journalist,F,named,1,1,0.5164453983306885,0.5164453983306885
journalist,F,editors,1,1,0.5115286037325859,0.5115286037325859
journalist,F,trips,1,1,0.5104469060897827,0.5104469060897827
journalist,F,project,1,1,0.5091909170150757,0.5091909170150757
journalist,F,ranging,1,1,0.507449209690094,0.507449209690094
journalist,F,russian-language,1,1,0.5049219876527786,0.5049219876527786
journalist,F,woman,1,1,0.5040303021669388,0.5040303021669388
journalist,F,budapest,1,1,0.5011912463232875,0.5011912463232875
journalist,F,dâģļidentitã,1,1,0.49886901304125786,0.49886901304125786
journalist,F,worked,1,1,0.496171236038208,0.496171236038208
journalist,F,cityâģļs,1,1,0.4909015968441963,0.4909015968441963
journalist,F,turkeyâģļs,1,1,0.48199745640158653,0.48199745640158653
journalist,F,singapore,1,1,0.4778708815574646,0.4778708815574646
journalist,F,travel,1,1,0.47758176922798157,0.47758176922798157
journalist,F,first,1,1,0.47092679142951965,0.47092679142951965
journalist,F,afp,1,1,0.46648531034588814,0.46648531034588814
journalist,F,marijuana,1,1,0.4642128348350525,0.4642128348350525
journalist,F,protect,1,1,0.45951980352401733,0.45951980352401733
journalist,F,stronghold,1,1,0.45775753259658813,0.45775753259658813
journalist,F,responsibilities,1,1,0.4563564658164978,0.4563564658164978
journalist,F,argues,1,1,0.4559462070465088,0.4559462070465088
journalist,F,reporters,1,1,0.44991154968738556,0.44991154968738556
journalist,F,passion,1,1,0.44565412402153015,0.44565412402153015
journalist,F,haleema.khokhar@pretty52.com,1,1,0.44375041872262955,0.44375041872262955
journalist,F,entrepreneurial,1,1,0.44118693470954895,0.44118693470954895
journalist,F,examiner,1,1,0.4408406466245651,0.4408406466245651
journalist,F,appeared,1,1,0.435274213552475,0.435274213552475
journalist,F,community,1,1,0.43336550146341324,0.43336550146341324
journalist,F,find,1,1,0.4307206869125366,0.4307206869125366
journalist,F,foreign,1,1,0.42823526263237,0.42823526263237
journalist,F,tufts,1,1,0.4225009083747864,0.4225009083747864
journalist,F,management,1,1,0.4212248921394348,0.4212248921394348
journalist,F,national,1,1,0.41723307967185974,0.41723307967185974
journalist,F,dealing,1,1,0.41280248761177063,0.41280248761177063
journalist,F,sceneâģļs,1,1,0.40961987525224686,0.40961987525224686
journalist,F,zalikkas,1,1,0.4022236764431,0.4022236764431
journalist,F,european,1,1,0.4012613892555237,0.4012613892555237
journalist,F,relations,1,1,0.3996233344078064,0.3996233344078064
journalist,F,network,1,1,0.39706724882125854,0.39706724882125854
journalist,F,juggernaut,1,1,0.3970159664750099,0.3970159664750099
journalist,F,region,1,1,0.3966314196586609,0.3966314196586609
journalist,F,institute,1,1,0.39659225940704346,0.39659225940704346
journalist,F,fiction,1,1,0.39063024520874023,0.39063024520874023
journalist,F,canadaâ´s,1,1,0.3905949592590332,0.3905949592590332
journalist,F,english,1,1,0.3895723819732666,0.3895723819732666
journalist,F,entertainment,1,1,0.389353483915329,0.389353483915329
journalist,F,stories/flash,1,1,0.38801052048802376,0.38801052048802376
journalist,F,sussex,1,1,0.38277822732925415,0.38277822732925415
journalist,F,activities,1,1,0.3826255202293396,0.3826255202293396
journalist,F,charity,1,1,0.3812721185386181,0.3812721185386181
journalist,F,kidsâģļ,1,1,0.379582941532135,0.379582941532135
journalist,F,published,1,1,0.37865710258483887,0.37865710258483887
journalist,F,chances,1,1,0.3772742748260498,0.3772742748260498
journalist,F,crew,1,1,0.3754529654979706,0.3754529654979706
journalist,F,womenâģļs,1,1,0.3624979704618454,0.3624979704618454
journalist,F,doesnâģļt,1,1,0.3603297621011734,0.3603297621011734
journalist,F,relocated,1,1,0.35950735211372375,0.35950735211372375
journalist,F,intern,1,1,0.35762500762939453,0.35762500762939453
journalist,F,teeth,1,1,0.35665494203567505,0.35665494203567505
journalist,F,whose,1,1,0.3544750213623047,0.3544750213623047
journalist,F,found,1,1,0.35075196623802185,0.35075196623802185
journalist,F,competing,1,1,0.34507857263088226,0.34507857263088226
journalist,F,programs,1,1,0.3437334420159459,0.3437334420159459
journalist,F,enterprises,1,1,0.3409480154514313,0.3409480154514313
journalist,F,rights,1,1,0.3382614254951477,0.3382614254951477
journalist,F,b.a,1,1,0.33747013099491596,0.33747013099491596
journalist,F,three-year-old,1,1,0.3345758654177189,0.3345758654177189
journalist,F,joined,1,1,0.33446234464645386,0.33446234464645386
journalist,F,hove,1,1,0.3280645161867142,0.3280645161867142
journalist,F,landscape,1,1,0.3274950087070465,0.3274950087070465
journalist,F,questions,1,1,0.3238428831100464,0.3238428831100464
journalist,F,games,1,1,0.3160690665245056,0.3160690665245056
journalist,F,africa,1,1,0.30629295110702515,0.30629295110702515
journalist,F,but,1,1,0.3053412139415741,0.3053412139415741
journalist,F,celebrities,1,1,0.3047299161553383,0.3047299161553383
journalist,F,entrepreneurs,1,1,0.2962915920652449,0.2962915920652449
journalist,F,lovran,1,1,0.27277794294059277,0.27277794294059277
journalist,F,cairo-based,1,1,0.26546379923820496,0.26546379923820496
journalist,F,masterâģļs,1,1,0.2609554100781679,0.2609554100781679
journalist,F,industry,1,1,0.24918249249458313,0.24918249249458313
journalist,F,blogging,1,1,0.24196302704513073,0.24196302704513073
journalist,F,studies,1,1,0.23514645546674728,0.23514645546674728
journalist,F,patterns,1,1,0.21208995580673218,0.21208995580673218
journalist,F,attended,1,1,0.20773768424987793,0.20773768424987793
journalist,M,journalism,12,11,1.7125221202149987,20.550265442579985
journalist,M,news,14,12,0.7615165018609592,10.661231026053429
journalist,M,journalist,3,3,3.26201339562734,9.786040186882019
journalist,M,journalists,3,3,2.9084673623243966,8.72540208697319
journalist,M,writing,8,7,0.8617458343505859,6.8939666748046875
journalist,M,reporter,6,6,1.1054533618541125,6.632720171124674
journalist,M,market,1,1,4.929560333490372,4.929560333490372
journalist,M,covered,4,4,1.138021469116211,4.552085876464844
journalist,M,magazine,4,4,0.9701494611799717,3.880597844719887
journalist,M,radio,7,5,0.5481571108102798,3.837099775671959
journalist,M,written,4,4,0.9124470949172974,3.6497883796691895
journalist,M,articles,4,4,0.6969280242919922,2.7877120971679688
journalist,M,newspaper,2,2,1.3475285768508911,2.6950571537017822
journalist,M,bbc,4,3,0.6226653978228569,2.4906615912914276
journalist,M,editor-in-chief/publisher,1,1,2.3764206804335117,2.3764206804335117
journalist,M,press,2,2,1.1879897117614746,2.375979423522949
journalist,M,reported,3,3,0.7749846875667572,2.3249540627002716
journalist,M,editor,3,3,0.7493462860584259,2.2480388581752777
journalist,M,covering,3,3,0.7327140768369039,2.1981422305107117
journalist,M,times,4,2,0.5466311434283853,2.186524573713541
journalist,M,currently,2,2,1.0766123831272125,2.153224766254425
journalist,M,guardian,2,2,1.0549032017588615,2.109806403517723
journalist,M,publications,3,3,0.6416437352697054,1.9249312058091164
journalist,M,editorial,1,1,1.9111181795597076,1.9111181795597076
journalist,M,cnn.com,1,1,1.7897966504096985,1.7897966504096985
journalist,M,graduated,2,2,0.8831637501716614,1.7663275003433228
journalist,M,www.finermedia.se,1,1,1.6717171184718609,1.6717171184718609
journalist,M,communications,2,2,0.8203388154506683,1.6406776309013367
journalist,M,leftdom,1,1,1.5604017674922943,1.5604017674922943
journalist,M,vice,2,2,0.7768058776855469,1.5536117553710938
journalist,M,âģľvoices,1,1,1.4634736776351929,1.4634736776351929
journalist,M,hospital,1,1,1.3743623495101929,1.3743623495101929
journalist,M,industry,2,2,0.6851808037608862,1.3703616075217724
journalist,M,this:twitterlinkedingooglefacebookemaillike,1,1,1.3640289977192879,1.3640289977192879
journalist,M,fringe-ology,1,1,1.3515161275863647,1.3515161275863647
journalist,M,website,1,1,1.322218418121338,1.322218418121338
journalist,M,writer,2,2,0.6423052847385406,1.2846105694770813
journalist,M,work,2,2,0.6367621272802353,1.2735242545604706
journalist,M,station,2,2,0.6161508574150503,1.2323017148301005
journalist,M,column,2,2,0.6156488209962845,1.231297641992569
journalist,M,correspondent,2,2,0.6014187932014465,1.202837586402893
journalist,M,italy,1,1,1.1930577754974365,1.1930577754974365
journalist,M,review,2,2,0.5936763137578964,1.1873526275157928
journalist,M,writes,2,2,0.5894527435302734,1.1789054870605469
journalist,M,mali,1,1,1.1527370512485504,1.1527370512485504
journalist,M,newsradio,1,1,1.1391536742448807,1.1391536742448807
journalist,M,reporting,2,2,0.5643196664750576,1.1286393329501152
journalist,M,stories,3,3,0.3756070335706075,1.1268211007118225
journalist,M,ghana,1,1,1.1203179061412811,1.1203179061412811
journalist,M,unjustly,1,1,1.119773242622614,1.119773242622614
journalist,M,armed,2,2,0.5470397472381592,1.0940794944763184
journalist,M,political,2,2,0.5469628870487213,1.0939257740974426
journalist,M,gaming,2,2,0.5414762794971466,1.0829525589942932
journalist,M,protests,1,1,1.0739850997924805,1.0739850997924805
journalist,M,newspapers,2,2,0.5351799144409597,1.0703598288819194
journalist,M,editor-in-chief,1,1,1.0512820333242416,1.0512820333242416
journalist,M,war,1,1,1.0199555158615112,1.0199555158615112
journalist,M,newsweek,1,1,1.0172359645366669,1.0172359645366669
journalist,M,freedom,1,1,1.0097887516021729,1.0097887516021729
journalist,M,sports,2,2,0.5019797533750534,1.0039595067501068
journalist,M,stuivenberg,1,1,0.9688749387860298,0.9688749387860298
journalist,M,wisconsin-milwaukee,1,1,0.9647092223167419,0.9647092223167419
journalist,M,insider,1,1,0.951919786632061,0.951919786632061
journalist,M,freelance,1,1,0.9419534802436829,0.9419534802436829
journalist,M,syrian,1,1,0.9406969547271729,0.9406969547271729
journalist,M,âģĺpost-truth,1,1,0.9297823049128056,0.9297823049128056
journalist,M,producer,2,2,0.4595879912376404,0.9191759824752808
journalist,M,working,2,2,0.45380672812461853,0.9076134562492371
journalist,M,book,2,2,0.4426339762285352,0.8852679524570704
journalist,M,productions,1,1,0.8727089911699295,0.8727089911699295
journalist,M,investigated,1,1,0.8557617664337158,0.8557617664337158
journalist,M,season,1,1,0.8411784321069717,0.8411784321069717
journalist,M,notorious,1,1,0.8252849578857422,0.8252849578857422
journalist,M,course,1,1,0.8208502382040024,0.8208502382040024
journalist,M,collaborative,1,1,0.8009627908468246,0.8009627908468246
journalist,M,condo,1,1,0.7990421652793884,0.7990421652793884
journalist,M,university,2,2,0.39750026166439056,0.7950005233287811
journalist,M,issues,1,1,0.7909428775310516,0.7909428775310516
journalist,M,reportage,1,1,0.7840838730335236,0.7840838730335236
journalist,M,fathering,1,1,0.7734991014003754,0.7734991014003754
journalist,M,wired,1,1,0.7716535925865173,0.7716535925865173
journalist,M,crash,1,1,0.7707096338272095,0.7707096338272095
journalist,M,kashmir,1,1,0.7590467631816864,0.7590467631816864
journalist,M,games,1,1,0.7472793236374855,0.7472793236374855
journalist,M,politics,1,1,0.7405698299407959,0.7405698299407959
journalist,M,weinstein,1,1,0.7388161420822144,0.7388161420822144
journalist,M,migration,1,1,0.7366837859153748,0.7366837859153748
journalist,M,acclaim,1,1,0.7337191998958588,0.7337191998958588
journalist,M,european,1,1,0.7284471988677979,0.7284471988677979
journalist,M,ultimate,1,1,0.715082049369812,0.715082049369812
journalist,M,stone,1,1,0.7121174931526184,0.7121174931526184
journalist,M,rewatching,1,1,0.7074093371629715,0.7074093371629715
journalist,M,lâģļitalia,1,1,0.6993459183722734,0.6993459183722734
journalist,M,nominee,1,1,0.6954990774393082,0.6954990774393082
journalist,M,beijing,1,1,0.694901704788208,0.694901704788208
journalist,M,deregulation,1,1,0.6900541931390762,0.6900541931390762
journalist,M,cards,1,1,0.6765943318605423,0.6765943318605423
journalist,M,degree,1,1,0.668832540512085,0.668832540512085
journalist,M,investigate,1,1,0.6652273535728455,0.6652273535728455
journalist,M,madmen,1,1,0.6513965278863907,0.6513965278863907
journalist,M,digest,1,1,0.6435272842645645,0.6435272842645645
journalist,M,mediterranean,1,1,0.6409217715263367,0.6409217715263367
journalist,M,hockey,1,1,0.6352380514144897,0.6352380514144897
journalist,M,organisations,1,1,0.635144829750061,0.635144829750061
journalist,M,colombia,1,1,0.6305577158927917,0.6305577158927917
journalist,M,reviewer,1,1,0.6274197101593018,0.6274197101593018
journalist,M,follow,1,1,0.6144651174545288,0.6144651174545288
journalist,M,sea,1,1,0.609359011054039,0.609359011054039
journalist,M,parenting,1,1,0.60518017411232,0.60518017411232
journalist,M,washington,1,1,0.6047141551971436,0.6047141551971436
journalist,M,features,1,1,0.6031184196472168,0.6031184196472168
journalist,M,immigration,1,1,0.602873682975769,0.602873682975769
journalist,M,rizzoli,1,1,0.5968766883015633,0.5968766883015633
journalist,M,contributed,1,1,0.5866440534591675,0.5866440534591675
journalist,M,uncensored,1,1,0.5850205644965172,0.5850205644965172
journalist,M,perspective,1,1,0.5809336006641388,0.5809336006641388
journalist,M,kosovo,1,1,0.5779365599155426,0.5779365599155426
journalist,M,tunisia,1,1,0.5696549825370312,0.5696549825370312
journalist,M,various,1,1,0.568641185760498,0.568641185760498
journalist,M,enthusiast,1,1,0.5676241219043732,0.5676241219043732
journalist,M,www.terrelibere.org,1,1,0.5613322556018829,0.5613322556018829
journalist,M,currentâģļs,1,1,0.55630973726511,0.55630973726511
journalist,M,pub,1,1,0.5532560497522354,0.5532560497522354
journalist,M,diligence,1,1,0.5511972308158875,0.5511972308158875
journalist,M,regional,1,1,0.5490351915359497,0.5490351915359497
journalist,M,state,1,1,0.5488699078559875,0.5488699078559875
journalist,M,publishes,1,1,0.5457801222801208,0.5457801222801208
journalist,M,current,1,1,0.5452066659927368,0.5452066659927368
journalist,M,markets,1,1,0.5442196130752563,0.5442196130752563
journalist,M,join,1,1,0.5387368202209473,0.5387368202209473
journalist,M,aliev's,1,1,0.5372481942176819,0.5372481942176819
journalist,M,conflicts,1,1,0.5300505757331848,0.5300505757331848
journalist,M,proremodeler,1,1,0.5239473395049572,0.5239473395049572
journalist,M,james_randerson,1,1,0.5234719775617123,0.5234719775617123
journalist,M,career,1,1,0.5221909284591675,0.5221909284591675
journalist,M,industryâģŀ,1,1,0.5199037715792656,0.5199037715792656
journalist,M,hosts,1,1,0.5194187760353088,0.5194187760353088
journalist,M,indian,1,1,0.5135637521743774,0.5135637521743774
journalist,M,quotes,1,1,0.4993228614330292,0.4993228614330292
journalist,M,prize,1,1,0.4976121187210083,0.4976121187210083
journalist,M,area,1,1,0.4945651888847351,0.4945651888847351
journalist,M,pulitzer,1,1,0.49288448691368103,0.49288448691368103
journalist,M,works,1,1,0.4917531907558441,0.4917531907558441
journalist,M,public,1,1,0.49041396379470825,0.49041396379470825
journalist,M,became,1,1,0.4856753349304199,0.4856753349304199
journalist,M,populist,1,1,0.4856017269194126,0.4856017269194126
journalist,M,fps,1,1,0.4844837710261345,0.4844837710261345
journalist,M,district's,1,1,0.4844193458557129,0.4844193458557129
journalist,M,rights,1,1,0.4791748821735382,0.4791748821735382
journalist,M,bureau,1,1,0.4780901074409485,0.4780901074409485
journalist,M,coup,1,1,0.47308507561683655,0.47308507561683655
journalist,M,hungaryâģļs,1,1,0.47231752425432205,0.47231752425432205
journalist,M,paleoconservative,1,1,0.4681520387530327,0.4681520387530327
journalist,M,paperâģļs,1,1,0.45978469029068947,0.45978469029068947
journalist,M,favour,1,1,0.45725399255752563,0.45725399255752563
journalist,M,whistleblower,1,1,0.4545760154724121,0.4545760154724121
journalist,M,nevis,1,1,0.44688351452350616,0.44688351452350616
journalist,M,keep,1,1,0.4421060085296631,0.4421060085296631
journalist,M,sun-times,1,1,0.4292260520160198,0.4292260520160198
journalist,M,gangs,1,1,0.42622897028923035,0.42622897028923035
journalist,M,sport,1,1,0.42612331360578537,0.42612331360578537
journalist,M,abc,1,1,0.42422279715538025,0.42422279715538025
journalist,M,hungarian,1,1,0.4215943217277527,0.4215943217277527
journalist,M,online,1,1,0.4179367423057556,0.4179367423057556
journalist,M,name,1,1,0.4172722175717354,0.4172722175717354
journalist,M,guliyev,1,1,0.41521575301885605,0.41521575301885605
journalist,M,worked,1,1,0.41045209765434265,0.41045209765434265
journalist,M,pace,1,1,0.40921980142593384,0.40921980142593384
journalist,M,while,1,1,0.40842509269714355,0.40842509269714355
