id,profession,profession_stored,gender,swap_direction,n_tokens_swapped,pred_label_stored,pred_label_original_fresh,stored_fresh_agree,pred_label_swapped,pred_flipped,pred_prob_original_class_original,pred_prob_original_class_after_swap,pred_prob_swapped_top,prob_drop
27303,attorney,attorney,F,F→M,3,attorney,attorney,True,attorney,False,0.9994,0.9995,0.9995,-0.00010000000000010001
53371,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9988,0.9987,0.9987,9.999999999998899e-05
26474,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.9814,0.9743,0.9743,0.007099999999999995
40556,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9981,0.9984,0.9984,-0.00029999999999996696
56089,nurse,nurse,F,F→M,4,nurse,nurse,True,nurse,False,0.9601,0.9006,0.9006,0.0595
47268,attorney,attorney,F,F→M,1,attorney,attorney,True,attorney,False,0.9989,0.9988,0.9988,9.999999999998899e-05
89046,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
40636,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9982,0.9982,0.9982,0.0
4183,journalist,journalist,F,F→M,4,journalist,journalist,True,journalist,False,0.9584,0.9054,0.9054,0.05300000000000005
74029,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9989,0.9987,0.9987,0.00019999999999997797
36066,journalist,journalist,M,M→F,3,journalist,journalist,True,journalist,False,0.9824,0.9894,0.9894,-0.006999999999999895
14092,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9949,0.995,0.995,-9.999999999998899e-05
5715,painter,painter,M,M→F,4,painter,painter,True,painter,False,0.996,0.9962,0.9962,-0.00019999999999997797
33429,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.99,0.99,0.99,0.0
67912,physician,physician,M,M→F,4,physician,physician,True,physician,False,0.974,0.9914,0.9914,-0.01739999999999997
2076,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9914,0.989,0.989,0.0023999999999999577
24607,filmmaker,filmmaker,M,M→F,3,filmmaker,filmmaker,True,filmmaker,False,0.9941,0.9949,0.9949,-0.0008000000000000229
68747,attorney,attorney,M,M→F,5,attorney,attorney,True,attorney,False,0.9993,0.9993,0.9993,0.0
35881,dentist,dentist,F,F→M,1,dentist,dentist,True,dentist,False,0.9834,0.989,0.989,-0.005599999999999938
52567,photographer,photographer,F,F→M,8,photographer,photographer,True,photographer,False,0.9896,0.991,0.991,-0.0013999999999999568
77797,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9198,0.8665,0.8665,0.0532999999999999
88595,professor,professor,F,F→M,6,professor,professor,True,professor,False,0.9665,0.9612,0.9612,0.005299999999999971
86494,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
90729,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9988,0.9988,0.9988,0.0
22308,journalist,journalist,F,F→M,2,journalist,journalist,True,journalist,False,0.9838,0.9791,0.9791,0.0047000000000000375
93139,attorney,attorney,F,F→M,4,attorney,attorney,True,attorney,False,0.9994,0.9994,0.9994,0.0
94587,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9968,0.997,0.997,-0.00019999999999997797
44329,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
28268,filmmaker,filmmaker,M,M→F,4,filmmaker,filmmaker,True,filmmaker,False,0.9922,0.993,0.993,-0.0008000000000000229
36863,psychologist,psychologist,F,F→M,2,psychologist,psychologist,True,psychologist,False,0.9916,0.9922,0.9922,-0.0005999999999999339
21705,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.7652,0.7422,0.7422,0.02300000000000002
23419,photographer,photographer,M,M→F,7,photographer,photographer,True,photographer,False,0.9915,0.9928,0.9928,-0.0012999999999999678
12822,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9799,0.9827,0.9827,-0.0028000000000000247
76369,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9771,0.9774,0.9774,-0.000300000000000078
90580,professor,professor,F,F→M,1,professor,professor,True,surgeon,True,0.7195,0.3006,0.6701,0.41890000000000005
12023,dietitian,dietitian,F,F→M,2,dietitian,dietitian,True,dietitian,False,0.9984,0.9984,0.9984,0.0
36518,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.9993,0.9993,0.9993,0.0
88947,attorney,attorney,F,F→M,3,attorney,attorney,True,attorney,False,0.9513,0.9761,0.9761,-0.024799999999999933
32260,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9995,0.9994,0.9994,0.00010000000000010001
60193,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.6302,0.6641,0.6641,-0.03390000000000004
76809,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9113,0.9323,0.9323,-0.02100000000000002
56521,attorney,attorney,F,F→M,3,attorney,attorney,True,attorney,False,0.9941,0.9956,0.9956,-0.0015000000000000568
53363,professor,professor,M,M→F,6,professor,professor,True,professor,False,0.9989,0.9989,0.9989,0.0
76667,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.9857,0.9912,0.9912,-0.005499999999999949
71468,comedian,comedian,M,M→F,9,comedian,comedian,True,comedian,False,0.9968,0.9966,0.9966,0.00019999999999997797
93003,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9833,0.9803,0.9803,0.0030000000000000027
26758,physician,physician,M,M→F,2,physician,physician,True,psychologist,True,0.4807,0.1774,0.7353,0.3033
33632,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
21267,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
17139,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
91255,filmmaker,filmmaker,M,M→F,6,filmmaker,filmmaker,True,filmmaker,False,0.9932,0.9925,0.9925,0.0006999999999999229
4016,filmmaker,filmmaker,M,M→F,1,filmmaker,filmmaker,True,filmmaker,False,0.8193,0.3271,0.3271,0.4922
83781,filmmaker,filmmaker,M,M→F,2,filmmaker,filmmaker,True,filmmaker,False,0.9965,0.9965,0.9965,0.0
60744,journalist,journalist,M,M→F,6,journalist,journalist,True,journalist,False,0.9975,0.9978,0.9978,-0.00029999999999996696
6281,surgeon,surgeon,M,M→F,2,surgeon,surgeon,True,surgeon,False,0.9983,0.9983,0.9983,0.0
41214,attorney,attorney,F,F→M,1,attorney,attorney,True,attorney,False,0.7895,0.8354,0.8354,-0.04590000000000005
33498,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.9983,0.9983,0.9983,0.0
88467,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.9987,0.9987,0.9987,0.0
17392,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
23666,nurse,nurse,F,F→M,4,nurse,nurse,True,nurse,False,0.9989,0.9989,0.9989,0.0
94907,filmmaker,filmmaker,M,M→F,1,filmmaker,filmmaker,True,filmmaker,False,0.8589,0.649,0.649,0.20989999999999998
365,professor,professor,M,M→F,1,professor,professor,True,poet,True,0.3212,0.2844,0.2845,0.0368
83624,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.9969,0.9968,0.9968,9.999999999998899e-05
46796,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9983,0.9983,0.9983,0.0
92257,attorney,attorney,M,M→F,8,attorney,attorney,True,attorney,False,0.999,0.9991,0.9991,-9.999999999998899e-05
49539,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.9982,0.9983,0.9983,-9.999999999998899e-05
90617,photographer,photographer,M,M→F,6,photographer,photographer,True,photographer,False,0.9965,0.997,0.997,-0.0004999999999999449
32341,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
42652,attorney,attorney,M,M→F,4,attorney,attorney,True,attorney,False,0.9986,0.9983,0.9983,0.000300000000000078
26638,physician,physician,M,M→F,4,physician,physician,True,physician,False,0.9972,0.9978,0.9978,-0.0006000000000000449
65490,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.9952,0.9948,0.9948,0.00039999999999995595
69683,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9988,0.9988,0.9988,0.0
64609,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9971,0.9974,0.9974,-0.00029999999999996696
6886,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9898,0.9909,0.9909,-0.0010999999999999899
54290,photographer,photographer,F,F→M,3,photographer,photographer,True,photographer,False,0.9937,0.9941,0.9941,-0.00039999999999995595
2509,photographer,photographer,M,M→F,6,photographer,photographer,True,photographer,False,0.9976,0.9977,0.9977,-9.999999999998899e-05
90074,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.655,0.7682,0.7682,-0.11319999999999997
51522,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9989,0.9988,0.9988,9.999999999998899e-05
5242,attorney,attorney,M,M→F,8,attorney,attorney,True,attorney,False,0.999,0.9988,0.9988,0.00019999999999997797
89223,physician,physician,M,M→F,1,physician,physician,True,professor,True,0.5077,0.2014,0.4671,0.3063
59158,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
52230,composer,composer,M,M→F,1,composer,composer,True,composer,False,0.9965,0.9965,0.9965,0.0
46126,photographer,photographer,F,F→M,3,photographer,photographer,True,photographer,False,0.9981,0.998,0.998,9.999999999998899e-05
69355,photographer,photographer,M,M→F,7,photographer,photographer,True,photographer,False,0.9982,0.9982,0.9982,0.0
2788,photographer,photographer,F,F→M,15,photographer,photographer,True,photographer,False,0.9542,0.9924,0.9924,-0.0381999999999999
51786,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
77215,photographer,photographer,F,F→M,7,photographer,photographer,True,photographer,False,0.9979,0.9978,0.9978,9.999999999998899e-05
11549,photographer,photographer,F,F→M,10,photographer,photographer,True,photographer,False,0.9977,0.997,0.997,0.0007000000000000339
51662,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
92899,physician,physician,M,M→F,1,physician,physician,True,physician,False,0.9336,0.977,0.977,-0.043399999999999994
24261,nurse,nurse,M,M→F,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
52753,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
6013,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9929,0.9901,0.9901,0.0028000000000000247
21442,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
28480,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.953,0.9269,0.9269,0.026100000000000012
11359,attorney,attorney,F,F→M,4,attorney,attorney,True,attorney,False,0.9992,0.999,0.999,0.00019999999999997797
6551,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9965,0.997,0.997,-0.0004999999999999449
21851,architect,architect,M,M→F,2,architect,architect,True,architect,False,0.8708,0.803,0.803,0.06779999999999997
13697,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.983,0.9824,0.9824,0.0005999999999999339
93111,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9987,0.9987,0.9987,0.0
8842,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9981,0.9979,0.9979,0.00019999999999997797
90522,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
36900,dietitian,dietitian,F,F→M,1,dietitian,dietitian,True,dietitian,False,0.9988,0.9987,0.9987,9.999999999998899e-05
36808,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9993,0.9994,0.9994,-9.999999999998899e-05
32143,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
91070,attorney,attorney,M,M→F,5,attorney,attorney,True,attorney,False,0.9989,0.999,0.999,-9.999999999998899e-05
40409,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.8391,0.8445,0.8445,-0.005400000000000071
72554,nurse,nurse,F,F→M,2,nurse,nurse,True,nurse,False,0.9977,0.9974,0.9974,0.000300000000000078
71862,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
70410,journalist,journalist,F,F→M,1,journalist,journalist,True,journalist,False,0.9477,0.7934,0.7934,0.1543
51306,filmmaker,filmmaker,F,F→M,2,filmmaker,filmmaker,True,filmmaker,False,0.9608,0.969,0.969,-0.008199999999999985
89998,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9996,0.9996,0.9996,0.0
60351,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.9982,0.9981,0.9981,9.999999999998899e-05
48840,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
23239,psychologist,psychologist,M,M→F,5,psychologist,psychologist,True,psychologist,False,0.965,0.9319,0.9319,0.03310000000000002
8846,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.998,0.9982,0.9982,-0.00019999999999997797
75434,teacher,teacher,F,F→M,2,teacher,teacher,True,teacher,False,0.8235,0.8344,0.8344,-0.01090000000000002
38657,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.998,0.9978,0.9978,0.00019999999999997797
53116,dietitian,dietitian,F,F→M,3,dietitian,dietitian,True,dietitian,False,0.9983,0.9973,0.9973,0.0010000000000000009
12684,nurse,nurse,F,F→M,3,nurse,nurse,True,teacher,True,0.4445,0.0575,0.3908,0.387
10473,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9995,0.9994,0.9994,0.00010000000000010001
58717,physician,physician,M,M→F,6,physician,physician,True,physician,False,0.8498,0.9264,0.9264,-0.0766
24191,professor,professor,F,F→M,8,professor,professor,True,professor,False,0.9964,0.9949,0.9949,0.0014999999999999458
17997,journalist,journalist,F,F→M,3,journalist,journalist,True,journalist,False,0.9962,0.9948,0.9948,0.0013999999999999568
4740,nurse,nurse,M,M→F,2,nurse,nurse,True,nurse,False,0.9644,0.9641,0.9641,0.000300000000000078
86810,nurse,nurse,F,F→M,2,nurse,nurse,True,nurse,False,0.9228,0.9144,0.9144,0.008399999999999963
29741,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9916,0.9915,0.9915,9.999999999998899e-05
92639,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9991,0.9992,0.9992,-9.999999999998899e-05
82485,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.7982,0.5675,0.5675,0.23070000000000002
55751,composer,composer,M,M→F,3,composer,composer,True,composer,False,0.9962,0.9961,0.9961,9.999999999998899e-05
39398,attorney,attorney,M,M→F,5,attorney,attorney,True,attorney,False,0.9995,0.9994,0.9994,0.00010000000000010001
52336,teacher,teacher,F,F→M,2,teacher,teacher,True,attorney,True,0.3526,0.1871,0.319,0.16550000000000004
6314,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,teacher,True,0.4773,0.3293,0.4619,0.14800000000000002
84578,photographer,photographer,F,F→M,1,photographer,photographer,True,photographer,False,0.8744,0.925,0.925,-0.05060000000000009
76345,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9983,0.998,0.998,0.00029999999999996696
62658,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9729,0.9493,0.9493,0.023599999999999954
91491,photographer,photographer,F,F→M,1,photographer,photographer,True,photographer,False,0.631,0.8647,0.8647,-0.23370000000000002
84097,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9877,0.9878,0.9878,-9.999999999998899e-05
85047,architect,architect,M,M→F,2,architect,architect,True,architect,False,0.9977,0.9978,0.9978,-9.999999999998899e-05
68131,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
27881,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9985,0.9985,0.9985,0.0
68489,journalist,journalist,F,F→M,3,journalist,journalist,True,journalist,False,0.9968,0.9965,0.9965,0.00029999999999996696
33093,comedian,comedian,M,M→F,3,comedian,comedian,True,teacher,True,0.3422,0.0344,0.3078,0.3078
84896,dentist,dentist,M,M→F,2,dentist,dentist,True,dentist,False,0.9265,0.9279,0.9279,-0.0013999999999999568
88437,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9322,0.9289,0.9289,0.0033000000000000806
65579,surgeon,surgeon,M,M→F,2,surgeon,surgeon,True,physician,True,0.5501,0.3536,0.5224,0.1965
50563,physician,physician,F,F→M,1,physician,physician,True,physician,False,0.9991,0.9991,0.9991,0.0
46302,dentist,dentist,F,F→M,2,dentist,dentist,True,dentist,False,0.9937,0.9926,0.9926,0.0010999999999999899
15309,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.7451,0.7947,0.7947,-0.04959999999999998
